time,servo_deg,door_deg,torque,speed,direction,calibrated,detecting
1783691041.107796,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.1574552,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.2076147,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.257477,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.307553,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.3576462,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.4080215,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.4576497,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.5075328,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.5576513,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.6074998,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.6574912,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.7076328,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.7576842,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.807487,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.8576212,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.9076512,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691041.9575691,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.0075088,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.0574543,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.1074562,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.1575158,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.2075002,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.2574217,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.3075554,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.3575935,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.4076254,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.4576492,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.5074298,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.5576127,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.6080396,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.6576242,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.7076197,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.7576814,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.8076868,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.85752,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.9075856,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691042.9575675,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.0074654,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.0577383,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.1076088,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.157581,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.2074726,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.2575727,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.3074517,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.3574207,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.4074802,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.4579134,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.5075262,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.557726,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.6075914,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.658144,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.7074,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.7580073,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.8074849,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.85785,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.9075515,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691043.9579365,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.0075436,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.0578802,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.1078086,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.1574662,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.2076528,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.257921,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.3075333,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.3574836,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.407581,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.45751,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
1783691044.5075507,138.01236044,51.754635165,111.86350748528878,40.0,0,0,0
